Row ID,Transaction Id (PK),Order ID,Order Date,Year,Month,Quarter,Ship Date,Shipping Delay,Shipping Speed,Ship Mode,Customer ID,Customer Name,Customer Type,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Order-Size,Sales Per Unit,Discount,Profit,Profit Margin,Loss Severity,Loss Flag,Order-Level Total Sales (Grouped by Order ID C),Customer Purchase Frequency (Customer ID = L),Total sales per customer,Discount Amount (Sales × Discount)
2192,TXN-002192,CA-2016-128412,12/10/2016,2016,December,Q4,12/17/2016,7,Slow,Standard Class,AP-10915,Arthur Prichep,Loyal,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10001718,OFFICE SUPPLIES,Binders,GBC DocuBind P50 Personal Binding Machine,153.55,3,Medium,51.18,20%,51.82,0.34,Profit,Profit,422.66,31,3323.55,30.71
2193,TXN-002193,CA-2016-128412,12/10/2016,2016,December,Q4,12/17/2016,7,Slow,Standard Class,AP-10915,Arthur Prichep,Loyal,Consumer,United States,Seattle,Washington,98105,West,OFF-AP-10002082,OFFICE SUPPLIES,Appliances,Holmes HEPA Air Purifier,65.34,3,Small,21.78,0%,22.87,0.35,Profit,Profit,422.66,31,3323.55,0.0
2194,TXN-002194,CA-2016-128412,12/10/2016,2016,December,Q4,12/17/2016,7,Slow,Standard Class,AP-10915,Arthur Prichep,Loyal,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10001125,OFFICE SUPPLIES,Paper,Xerox 1988,123.92,4,Medium,30.98,0%,55.76,0.45,Profit,Profit,422.66,31,3323.55,0.0
2195,TXN-002195,CA-2016-128412,12/10/2016,2016,December,Q4,12/17/2016,7,Slow,Standard Class,AP-10915,Arthur Prichep,Loyal,Consumer,United States,Seattle,Washington,98105,West,OFF-AP-10000252,OFFICE SUPPLIES,Appliances,Harmony HEPA Quiet Air Purifiers,35.1,3,Small,11.7,0%,12.28,0.35,Profit,Profit,422.66,31,3323.55,0.0
2196,TXN-002196,CA-2016-128412,12/10/2016,2016,December,Q4,12/17/2016,7,Slow,Standard Class,AP-10915,Arthur Prichep,Loyal,Consumer,United States,Seattle,Washington,98105,West,TEC-AC-10003038,TECHNOLOGY,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75,5,Small,8.95,0%,8.5,0.19,Profit,Profit,422.66,31,3323.55,0.0
2197,TXN-002197,CA-2016-136483,12/1/2016,2016,December,Q4,12/6/2016,5,Normal,Standard Class,AG-10390,Allen Goldenen,Occasional,Consumer,United States,Knoxville,Tennessee,37918,South,OFF-AR-10000940,OFFICE SUPPLIES,Art,Newell 343,4.7,2,Small,2.35,20%,0.41,0.09,Profit,Profit,4.7,8,200.95,0.94
2198,TXN-002198,CA-2014-163013,11/28/2014,2014,November,Q4,12/4/2014,6,Normal,Standard Class,BF-11080,Bart Folk,Occasional,Consumer,United States,Montgomery,Alabama,36116,South,OFF-AR-10001954,OFFICE SUPPLIES,Art,Newell 331,14.67,3,Small,4.89,0%,3.96,0.27,Profit,Profit,14.67,6,272.95,0.0
2199,TXN-002199,CA-2015-135363,3/28/2015,2015,March,Q1,4/2/2015,5,Normal,Standard Class,CK-12205,Chloris Kastensmidt,Loyal,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10003177,OFFICE SUPPLIES,Paper,Xerox 1999,15.55,3,Small,5.18,20%,5.44,0.35,Profit,Profit,20.78,32,3154.82,3.11
2200,TXN-002200,CA-2015-135363,3/28/2015,2015,March,Q1,4/2/2015,5,Normal,Standard Class,CK-12205,Chloris Kastensmidt,Loyal,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10000533,OFFICE SUPPLIES,Paper,Southworth Parchment Paper & Envelopes,5.23,1,Small,5.23,20%,1.7,0.33,Profit,Profit,20.78,32,3154.82,1.05
2201,TXN-002201,US-2014-165659,6/1/2014,2014,June,Q2,6/6/2014,5,Normal,Standard Class,LT-17110,Liz Thompson,Loyal,Consumer,United States,Little Rock,Arkansas,72209,South,FUR-FU-10001935,FURNITURE,Furnishings,3M Hangers With Command Adhesive,22.2,6,Small,3.7,0%,9.1,0.41,Profit,Profit,904.13,14,2936.25,0.0
2202,TXN-002202,US-2014-165659,6/1/2014,2014,June,Q2,6/6/2014,5,Normal,Standard Class,LT-17110,Liz Thompson,Loyal,Consumer,United States,Little Rock,Arkansas,72209,South,TEC-PH-10002563,TECHNOLOGY,Phones,Adtran 1202752G1,881.93,7,Large,125.99,0%,229.3,0.26,Profit,Profit,904.13,14,2936.25,0.0
2203,TXN-002203,CA-2015-138002,9/6/2015,2015,September,Q3,9/12/2015,6,Normal,Standard Class,BT-11305,Beth Thompson,Occasional,Home Office,United States,Seattle,Washington,98103,West,OFF-BI-10002160,OFFICE SUPPLIES,Binders,Acco Hanging Data Binders,6.1,2,Small,3.05,20%,2.13,0.35,Profit,Profit,197.92,9,2567.66,1.22
2204,TXN-002204,CA-2015-138002,9/6/2015,2015,September,Q3,9/12/2015,6,Normal,Standard Class,BT-11305,Beth Thompson,Occasional,Home Office,United States,Seattle,Washington,98103,West,FUR-FU-10004748,FURNITURE,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",191.82,3,Medium,63.94,0%,74.81,0.39,Profit,Profit,197.92,9,2567.66,0.0
2205,TXN-002205,CA-2015-128860,6/29/2015,2015,June,Q2,7/5/2015,6,Normal,Standard Class,SC-20725,Steven Cartwright,Loyal,Consumer,United States,Lancaster,Pennsylvania,17602,East,FUR-FU-10001473,FURNITURE,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",20.1,1,Small,20.1,20%,1.76,0.09,Profit,Profit,20.1,26,5226.2,4.02
2206,TXN-002206,CA-2016-164350,9/10/2016,2016,September,Q3,9/12/2016,2,Fast,Second Class,CG-12040,Catherine Glotzbach,Occasional,Home Office,United States,Bristol,Tennessee,37620,South,OFF-AR-10000538,OFFICE SUPPLIES,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",67.56,3,Small,22.52,20%,8.44,0.12,Profit,Profit,67.56,9,904.48,13.51
2207,TXN-002207,US-2014-103905,7/14/2014,2014,July,Q3,7/20/2014,6,Normal,Standard Class,AW-10930,Arthur Wiediger,Loyal,Home Office,United States,Aurora,Illinois,60505,Central,OFF-BI-10001098,OFFICE SUPPLIES,Binders,Acco D-Ring Binder w/DublLock,29.93,7,Small,4.28,80%,-46.39,-1.55,Low Loss,Loss,68.2,16,2852.95,23.94
2208,TXN-002208,US-2014-103905,7/14/2014,2014,July,Q3,7/20/2014,6,Normal,Standard Class,AW-10930,Arthur Wiediger,Loyal,Home Office,United States,Aurora,Illinois,60505,Central,TEC-PH-10001552,TECHNOLOGY,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,38.27,4,Small,9.57,20%,3.83,0.1,Profit,Profit,68.2,16,2852.95,7.65
2209,TXN-002209,CA-2015-129854,8/22/2015,2015,August,Q3,8/26/2015,4,Normal,Standard Class,RB-19705,Roger Barcio,Occasional,Home Office,United States,New York City,New York,10009,East,OFF-AR-10000390,OFFICE SUPPLIES,Art,Newell Chalk Holder,16.52,4,Small,4.13,0%,7.6,0.46,Profit,Profit,16.52,7,2067.45,0.0
2210,TXN-002210,CA-2014-125556,11/14/2014,2014,November,Q4,11/16/2014,2,Fast,Second Class,ML-17410,Maris LaWare,Loyal,Consumer,United States,Fairfield,Connecticut,6824,East,TEC-PH-10001079,TECHNOLOGY,Phones,Polycom SoundPoint Pro SE-225 Corded phone,832.93,7,Large,118.99,0%,233.22,0.28,Profit,Profit,876.73,15,2921.51,0.0
2211,TXN-002211,CA-2014-125556,11/14/2014,2014,November,Q4,11/16/2014,2,Fast,Second Class,ML-17410,Maris LaWare,Loyal,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-BI-10003460,OFFICE SUPPLIES,Binders,Acco 3-Hole Punch,43.8,10,Small,4.38,0%,21.02,0.48,Profit,Profit,876.73,15,2921.51,0.0
2212,TXN-002212,CA-2016-162313,11/27/2016,2016,November,Q4,11/30/2016,3,Fast,First Class,VB-21745,Victoria Brennan,Loyal,Corporate,United States,Lincoln Park,Michigan,48146,Central,OFF-AP-10003842,OFFICE SUPPLIES,Appliances,Euro-Pro Shark Turbo Vacuum,167.29,6,Medium,27.88,10%,29.74,0.18,Profit,Profit,167.29,10,2005.59,16.73
2213,TXN-002213,CA-2017-107874,11/21/2017,2017,November,Q4,11/25/2017,4,Normal,Standard Class,SW-20275,Scott Williamson,Occasional,Consumer,United States,New York City,New York,10035,East,FUR-FU-10003535,FURNITURE,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,27.42,1,Small,27.42,0%,11.24,0.41,Profit,Profit,27.42,7,1966.65,0.0
2214,TXN-002214,CA-2017-129378,10/1/2017,2017,October,Q4,10/2/2017,1,Fast,First Class,NS-18505,Neola Schneider,Loyal,Consumer,United States,San Jose,California,95123,West,OFF-BI-10002012,OFFICE SUPPLIES,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.44,1,Small,1.44,20%,0.5,0.35,Profit,Profit,413.79,15,2575.87,0.29
2215,TXN-002215,CA-2017-129378,10/1/2017,2017,October,Q4,10/2/2017,1,Fast,First Class,NS-18505,Neola Schneider,Loyal,Consumer,United States,San Jose,California,95123,West,OFF-BI-10001922,OFFICE SUPPLIES,Binders,Storex Dura Pro Binders,61.78,13,Small,4.75,20%,20.85,0.34,Profit,Profit,413.79,15,2575.87,12.36
2216,TXN-002216,CA-2017-129378,10/1/2017,2017,October,Q4,10/2/2017,1,Fast,First Class,NS-18505,Neola Schneider,Loyal,Consumer,United States,San Jose,California,95123,West,OFF-AP-10000576,OFFICE SUPPLIES,Appliances,"Belkin 325VA UPS Surge Protector, 6'",241.96,2,Medium,120.98,0%,60.49,0.25,Profit,Profit,413.79,15,2575.87,0.0
2217,TXN-002217,CA-2017-129378,10/1/2017,2017,October,Q4,10/2/2017,1,Fast,First Class,NS-18505,Neola Schneider,Loyal,Consumer,United States,San Jose,California,95123,West,FUR-CH-10000553,FURNITURE,Chairs,"Metal Folding Chairs, Beige, 4/Carton",108.61,4,Medium,27.15,20%,9.5,0.09,Profit,Profit,413.79,15,2575.87,21.72
2218,TXN-002218,CA-2014-151953,9/20/2014,2014,September,Q3,9/25/2014,5,Normal,Standard Class,DB-13555,Dorothy Badders,Loyal,Corporate,United States,Jacksonville,Florida,32216,South,OFF-AR-10003469,OFFICE SUPPLIES,Art,Nontoxic Chalk,2.82,2,Small,1.41,20%,0.99,0.35,Profit,Profit,2.82,14,3908.8,0.56
2219,TXN-002219,CA-2017-130841,7/28/2017,2017,July,Q3,8/1/2017,4,Normal,Standard Class,MH-17620,Matt Hagelstein,Occasional,Corporate,United States,San Francisco,California,94110,West,OFF-BI-10000145,OFFICE SUPPLIES,Binders,Zipper Ring Binder Pockets,9.98,4,Small,2.5,20%,3.62,0.36,Profit,Profit,1170.56,6,1252.8,2.0
2220,TXN-002220,CA-2017-130841,7/28/2017,2017,July,Q3,8/1/2017,4,Normal,Standard Class,MH-17620,Matt Hagelstein,Occasional,Corporate,United States,San Francisco,California,94110,West,OFF-ST-10001580,OFFICE SUPPLIES,Storage,Super Decoflex Portable Personal File,14.98,1,Small,14.98,0%,4.19,0.28,Profit,Profit,1170.56,6,1252.8,0.0
2221,TXN-002221,CA-2017-130841,7/28/2017,2017,July,Q3,8/1/2017,4,Normal,Standard Class,MH-17620,Matt Hagelstein,Occasional,Corporate,United States,San Francisco,California,94110,West,TEC-PH-10001817,TECHNOLOGY,Phones,Wilson Electronics DB Pro Signal Booster,1145.6,4,Large,286.4,20%,100.24,0.09,Profit,Profit,1170.56,6,1252.8,229.12
2222,TXN-002222,CA-2015-131884,12/6/2015,2015,December,Q4,12/6/2015,0,Fast,Same Day,DK-13375,Dennis Kane,Loyal,Consumer,United States,Marion,Ohio,43302,East,TEC-PH-10001578,TECHNOLOGY,Phones,Polycom SoundStation2 EX Conference phone,485.94,2,Medium,242.97,40%,-89.09,-0.18,Low Loss,Loss,594.01,23,3318.49,194.38
2223,TXN-002223,CA-2015-131884,12/6/2015,2015,December,Q4,12/6/2015,0,Fast,Same Day,DK-13375,Dennis Kane,Loyal,Consumer,United States,Marion,Ohio,43302,East,OFF-AR-10004078,OFFICE SUPPLIES,Art,Newell 312,37.38,8,Small,4.67,20%,4.67,0.12,Profit,Profit,594.01,23,3318.49,7.48
2224,TXN-002224,CA-2015-131884,12/6/2015,2015,December,Q4,12/6/2015,0,Fast,Same Day,DK-13375,Dennis Kane,Loyal,Consumer,United States,Marion,Ohio,43302,East,FUR-CH-10004860,FURNITURE,Chairs,Global Low Back Tilter Chair,70.69,1,Small,70.69,30%,-24.24,-0.34,Low Loss,Loss,594.01,23,3318.49,21.21
2225,TXN-002225,CA-2017-121909,7/31/2017,2017,July,Q3,8/5/2017,5,Normal,Standard Class,EA-14035,Erin Ashbrook,Loyal,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10003790,OFFICE SUPPLIES,Paper,Xerox 1991,54.82,3,Small,18.27,20%,17.82,0.33,Profit,Profit,54.82,25,2846.71,10.96
2226,TXN-002226,CA-2016-106383,3/19/2016,2016,March,Q1,3/21/2016,2,Fast,Second Class,BT-11440,Bobby Trafton,Occasional,Consumer,United States,Littleton,Colorado,80122,West,FUR-BO-10002202,FURNITURE,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",72.29,1,Small,72.29,70%,-98.8,-1.37,Low Loss,Loss,72.29,7,603.87,50.6
2227,TXN-002227,CA-2017-130771,7/29/2017,2017,July,Q3,8/3/2017,5,Normal,Standard Class,LA-16780,Laura Armstrong,Loyal,Corporate,United States,Austin,Texas,78745,Central,OFF-FA-10003059,OFFICE SUPPLIES,Fasteners,Assorted Color Push Pins,2.9,2,Small,1.45,20%,0.47,0.16,Profit,Profit,127.69,26,8673.23,0.58
2228,TXN-002228,CA-2017-130771,7/29/2017,2017,July,Q3,8/3/2017,5,Normal,Standard Class,LA-16780,Laura Armstrong,Loyal,Corporate,United States,Austin,Texas,78745,Central,TEC-PH-10002496,TECHNOLOGY,Phones,Cisco SPA301,124.79,1,Medium,124.79,20%,15.6,0.13,Profit,Profit,127.69,26,8673.23,24.96
2229,TXN-002229,CA-2016-139157,10/1/2016,2016,October,Q4,10/5/2016,4,Normal,Standard Class,GM-14680,Greg Matthias,Loyal,Consumer,United States,New York City,New York,10024,East,FUR-TA-10003238,FURNITURE,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",330.59,1,Medium,330.59,40%,-115.71,-0.35,Low Loss,Loss,330.59,11,3163.63,132.24
2230,TXN-002230,CA-2014-128055,3/31/2014,2014,March,Q1,4/5/2014,5,Normal,Standard Class,AA-10315,Alex Avila,Loyal,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10004390,OFFICE SUPPLIES,Binders,GBC DocuBind 200 Manual Binding Machine,673.57,2,Large,336.78,20%,252.59,0.38,Profit,Profit,726.55,11,5563.56,134.71
2231,TXN-002231,CA-2014-128055,3/31/2014,2014,March,Q1,4/5/2014,5,Normal,Standard Class,AA-10315,Alex Avila,Loyal,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10002765,OFFICE SUPPLIES,Appliances,Fellowes Advanced Computer Series Surge Protectors,52.98,2,Small,26.49,0%,14.83,0.28,Profit,Profit,726.55,11,5563.56,0.0
2232,TXN-002232,CA-2017-157091,6/26/2017,2017,June,Q2,7/1/2017,5,Normal,Standard Class,DB-13405,Denny Blanton,Loyal,Consumer,United States,La Porte,Indiana,46350,Central,FUR-FU-10000293,FURNITURE,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,526.45,5,Large,105.29,0%,31.59,0.06,Profit,Profit,526.45,14,1711.69,0.0
2233,TXN-002233,CA-2017-132122,7/9/2017,2017,July,Q3,7/14/2017,5,Normal,Standard Class,JH-15820,John Huston,Occasional,Consumer,United States,Chicago,Illinois,60610,Central,OFF-ST-10003692,OFFICE SUPPLIES,Storage,Recycled Steel Personal File for Hanging File Folders,228.92,5,Medium,45.78,20%,14.31,0.06,Profit,Profit,228.92,8,528.92,45.78
2234,TXN-002234,CA-2015-123232,12/14/2015,2015,December,Q4,12/16/2015,2,Fast,Second Class,DJ-13630,Doug Jacobs,Occasional,Consumer,United States,Portland,Oregon,97206,West,TEC-PH-10001051,TECHNOLOGY,Phones,HTC One,319.97,4,Medium,79.99,20%,36.0,0.11,Profit,Profit,319.97,8,3356.4,63.99
2235,TXN-002235,CA-2017-104066,12/5/2017,2017,December,Q4,12/10/2017,5,Normal,Standard Class,QJ-19255,Quincy Jones,Loyal,Corporate,United States,Burlington,Vermont,5408,East,TEC-AC-10001013,TECHNOLOGY,Accessories,Logitech ClearChat Comfort/USB Headset H390,205.03,7,Medium,29.29,0%,67.66,0.33,Profit,Profit,205.03,13,6108.34,0.0
2236,TXN-002236,CA-2015-145849,9/15/2015,2015,September,Q3,9/17/2015,2,Fast,Second Class,CT-11995,Carol Triggs,Loyal,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-ST-10000025,OFFICE SUPPLIES,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,190.86,2,Medium,95.43,0%,11.45,0.06,Profit,Profit,215.18,18,3241.9,0.0
2237,TXN-002237,CA-2015-145849,9/15/2015,2015,September,Q3,9/17/2015,2,Fast,Second Class,CT-11995,Carol Triggs,Loyal,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-AR-10000817,OFFICE SUPPLIES,Art,Manco Dry-Lighter Erasable Highlighter,24.32,8,Small,3.04,0%,8.27,0.34,Profit,Profit,215.18,18,3241.9,0.0
2238,TXN-002238,CA-2016-122322,7/15/2016,2016,July,Q3,7/21/2016,6,Normal,Standard Class,RH-19510,Rick Huthwaite,Loyal,Home Office,United States,Provo,Utah,84604,West,OFF-SU-10000952,OFFICE SUPPLIES,Supplies,Fiskars Home & Office Scissors,44.4,5,Small,8.88,0%,12.43,0.28,Profit,Profit,44.4,12,6979.18,0.0
2239,TXN-002239,CA-2017-166849,4/20/2017,2017,April,Q2,4/26/2017,6,Normal,Standard Class,SJ-20125,Sanjit Jacobs,Loyal,Home Office,United States,Chicago,Illinois,60610,Central,FUR-FU-10004597,FURNITURE,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,44.4,2,Small,22.2,60%,-52.17,-1.18,Low Loss,Loss,44.4,24,3949.65,26.64
2240,TXN-002240,CA-2016-146633,11/15/2016,2016,November,Q4,11/17/2016,2,Fast,Second Class,TG-21310,Toby Gnade,Occasional,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10003527,OFFICE SUPPLIES,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1016.79,1,Large,1016.79,20%,381.3,0.38,Profit,Profit,1054.93,9,3058.38,203.36
2241,TXN-002241,CA-2016-146633,11/15/2016,2016,November,Q4,11/17/2016,2,Fast,Second Class,TG-21310,Toby Gnade,Occasional,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10002982,OFFICE SUPPLIES,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,38.14,7,Small,5.45,20%,13.35,0.35,Profit,Profit,1054.93,9,3058.38,7.63
2242,TXN-002242,US-2016-126893,11/26/2016,2016,November,Q4,12/1/2016,5,Normal,Standard Class,CT-11995,Carol Triggs,Loyal,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10004165,TECHNOLOGY,Phones,Mitel MiVoice 5330e IP Phone,494.98,3,Medium,164.99,40%,-115.5,-0.23,Low Loss,Loss,494.98,18,3241.9,197.99
2243,TXN-002243,CA-2017-103380,11/21/2017,2017,November,Q4,11/25/2017,4,Normal,Standard Class,BF-11005,Barry Franz,Loyal,Home Office,United States,Pasadena,California,91104,West,OFF-ST-10003442,OFFICE SUPPLIES,Storage,Eldon Portable Mobile Manager,56.56,2,Small,28.28,0%,15.27,0.27,Profit,Profit,739.74,10,1333.89,0.0
2244,TXN-002244,CA-2017-103380,11/21/2017,2017,November,Q4,11/25/2017,4,Normal,Standard Class,BF-11005,Barry Franz,Loyal,Home Office,United States,Pasadena,California,91104,West,OFF-AR-10003856,OFFICE SUPPLIES,Art,Newell 344,5.56,2,Small,2.78,0%,1.45,0.26,Profit,Profit,739.74,10,1333.89,0.0
2245,TXN-002245,CA-2017-103380,11/21/2017,2017,November,Q4,11/25/2017,4,Normal,Standard Class,BF-11005,Barry Franz,Loyal,Home Office,United States,Pasadena,California,91104,West,OFF-FA-10004248,OFFICE SUPPLIES,Fasteners,Advantus T-Pin Paper Clips,9.02,2,Small,4.51,0%,3.52,0.39,Profit,Profit,739.74,10,1333.89,0.0
2246,TXN-002246,CA-2017-103380,11/21/2017,2017,November,Q4,11/25/2017,4,Normal,Standard Class,BF-11005,Barry Franz,Loyal,Home Office,United States,Pasadena,California,91104,West,OFF-AP-10001492,OFFICE SUPPLIES,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",8.62,1,Small,8.62,0%,2.24,0.26,Profit,Profit,739.74,10,1333.89,0.0
2247,TXN-002247,CA-2017-103380,11/21/2017,2017,November,Q4,11/25/2017,4,Normal,Standard Class,BF-11005,Barry Franz,Loyal,Home Office,United States,Pasadena,California,91104,West,TEC-PH-10004165,TECHNOLOGY,Phones,Mitel MiVoice 5330e IP Phone,659.98,3,Large,219.99,20%,49.5,0.08,Profit,Profit,739.74,10,1333.89,132.0
2248,TXN-002248,CA-2015-116092,2/15/2015,2015,February,Q1,2/18/2015,3,Fast,Second Class,JM-16195,Justin MacKendrick,Loyal,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10004285,OFFICE SUPPLIES,Paper,Xerox 1959,13.36,2,Small,6.68,0%,6.41,0.48,Profit,Profit,627.48,19,2833.92,0.0
2249,TXN-002249,CA-2015-116092,2/15/2015,2015,February,Q1,2/18/2015,3,Fast,Second Class,JM-16195,Justin MacKendrick,Loyal,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10001628,OFFICE SUPPLIES,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",41.72,5,Small,8.34,20%,13.04,0.31,Profit,Profit,627.48,19,2833.92,8.34
2250,TXN-002250,CA-2015-116092,2/15/2015,2015,February,Q1,2/18/2015,3,Fast,Second Class,JM-16195,Justin MacKendrick,Loyal,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10000546,OFFICE SUPPLIES,Binders,Avery Durable Binders,11.52,5,Small,2.3,20%,4.18,0.36,Profit,Profit,627.48,19,2833.92,2.3
2251,TXN-002251,CA-2015-116092,2/15/2015,2015,February,Q1,2/18/2015,3,Fast,Second Class,JM-16195,Justin MacKendrick,Loyal,Consumer,United States,Los Angeles,California,90004,West,OFF-AP-10001391,OFFICE SUPPLIES,Appliances,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,541.44,6,Large,90.24,0%,157.02,0.29,Profit,Profit,627.48,19,2833.92,0.0
2252,TXN-002252,CA-2015-116092,2/15/2015,2015,February,Q1,2/18/2015,3,Fast,Second Class,JM-16195,Justin MacKendrick,Loyal,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10000477,OFFICE SUPPLIES,Paper,Xerox 22,19.44,3,Small,6.48,0%,9.33,0.48,Profit,Profit,627.48,19,2833.92,0.0
2253,TXN-002253,CA-2016-117849,4/15/2016,2016,April,Q2,4/17/2016,2,Fast,Second Class,JK-16120,Julie Kriz,Loyal,Home Office,United States,San Diego,California,92105,West,OFF-PA-10004327,OFFICE SUPPLIES,Paper,Xerox 1911,143.7,3,Medium,47.9,0%,68.98,0.48,Profit,Profit,143.7,17,2932.49,0.0
2254,TXN-002254,CA-2015-169201,9/28/2015,2015,September,Q3,10/1/2015,3,Fast,First Class,HG-14965,Henry Goldwyn,Loyal,Corporate,United States,San Francisco,California,94110,West,OFF-AP-10000696,OFFICE SUPPLIES,Appliances,Holmes Odor Grabber,43.26,3,Small,14.42,0%,14.28,0.33,Profit,Profit,86.82,17,3247.65,0.0
2255,TXN-002255,CA-2015-169201,9/28/2015,2015,September,Q3,10/1/2015,3,Fast,First Class,HG-14965,Henry Goldwyn,Loyal,Corporate,United States,San Francisco,California,94110,West,OFF-AP-10002082,OFFICE SUPPLIES,Appliances,Holmes HEPA Air Purifier,43.56,2,Small,21.78,0%,15.25,0.35,Profit,Profit,86.82,17,3247.65,0.0
2256,TXN-002256,CA-2016-164091,9/17/2016,2016,September,Q3,9/22/2016,5,Normal,Standard Class,LA-16780,Laura Armstrong,Loyal,Corporate,United States,Bangor,Maine,4401,East,TEC-PH-10001944,TECHNOLOGY,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,437.85,3,Medium,145.95,0%,131.35,0.3,Profit,Profit,547.33,26,8673.23,0.0
2257,TXN-002257,CA-2016-164091,9/17/2016,2016,September,Q3,9/22/2016,5,Normal,Standard Class,LA-16780,Laura Armstrong,Loyal,Corporate,United States,Bangor,Maine,4401,East,FUR-FU-10004952,FURNITURE,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",109.48,2,Medium,54.74,0%,33.94,0.31,Profit,Profit,547.33,26,8673.23,0.0
2258,TXN-002258,CA-2017-105214,6/16/2017,2017,June,Q2,6/19/2017,3,Fast,First Class,TS-21610,Troy Staebel,Loyal,Consumer,United States,San Francisco,California,94122,West,FUR-CH-10000015,FURNITURE,Chairs,Hon Multipurpose Stacking Arm Chairs,1212.96,7,Large,173.28,20%,90.97,0.07,Profit,Profit,1231.5,11,2820.42,242.59
2259,TXN-002259,CA-2017-105214,6/16/2017,2017,June,Q2,6/19/2017,3,Fast,First Class,TS-21610,Troy Staebel,Loyal,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10001776,OFFICE SUPPLIES,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,2,Small,9.27,0%,8.71,0.47,Profit,Profit,1231.5,11,2820.42,0.0
2260,TXN-002260,CA-2015-117611,11/8/2015,2015,November,Q4,11/10/2015,2,Fast,Second Class,MZ-17335,Maria Zettner,Occasional,Home Office,United States,San Diego,California,92024,West,OFF-FA-10002280,OFFICE SUPPLIES,Fasteners,Advantus Plastic Paper Clips,5.0,1,Small,5.0,0%,2.4,0.48,Profit,Profit,376.97,6,593.61,0.0
2261,TXN-002261,CA-2015-117611,11/8/2015,2015,November,Q4,11/10/2015,2,Fast,Second Class,MZ-17335,Maria Zettner,Occasional,Home Office,United States,San Diego,California,92024,West,TEC-AC-10002049,TECHNOLOGY,Accessories,Logitech G19 Programmable Gaming Keyboard,371.97,3,Medium,123.99,0%,66.95,0.18,Profit,Profit,376.97,6,593.61,0.0
